quotation_id,rep_id,customer_tier,n_lines_raw,blended_overage_pct,worst_line_overage_pct,n_lines,n_flagged_lines,flagged_value_share,log_total_value,thin_margin_value_share,tier_ordinal,avg_discount_pct,max_discount_pct,seniority,is_quarter_end,discount_vs_rep_baseline,latent_risk,risk_label
Q-00170,REP-01,Gold,2,0.0,0.0,2.0,0.0,0.0,10.155257,0.0,2.0,1.976327,5.64,0.0,0.0,-3.599521,0.0,0
Q-00171,REP-06,Bronze,3,2.888277,5.27,3.0,3.0,1.0,10.139982,0.994671,0.0,7.888277,10.27,2.0,0.0,1.766816,3.1634,2
Q-00172,REP-05,Silver,3,0.0,0.0,3.0,0.0,0.0,10.47802,0.33779,1.0,6.103448,8.95,2.0,0.0,2.29067,0.0,0
Q-00173,REP-07,Silver,4,0.582457,4.44,4.0,3.0,0.946022,9.786167,0.708462,1.0,10.347113,14.44,1.0,0.0,1.20107,0.7836,1
Q-00174,REP-05,Bronze,4,0.468521,4.19,4.0,3.0,0.832057,11.818651,0.559811,0.0,4.870642,9.19,2.0,1.0,1.057865,1.9775,2
Q-00175,REP-03,Silver,1,0.0,0.0,1.0,0.0,0.0,7.601402,1.0,1.0,4.95,4.95,2.0,1.0,0.671164,0.1967,0
Q-00176,REP-01,Gold,1,0.0,0.0,1.0,0.0,0.0,4.51086,0.0,2.0,4.41,4.41,0.0,1.0,-1.165847,0.0107,0
Q-00177,REP-07,Bronze,5,7.121024,11.56,5.0,5.0,1.0,11.064856,0.610472,0.0,12.121024,16.56,1.0,1.0,2.974981,6.9594,2
Q-00178,REP-04,Silver,3,0.0,0.0,3.0,0.0,0.0,9.384378,0.453782,1.0,2.929244,6.57,0.0,0.0,-2.864752,0.1287,0
Q-00179,REP-06,Bronze,5,1.290118,3.34,5.0,3.0,0.829319,11.942244,0.296185,0.0,5.452603,8.34,2.0,0.0,-0.668859,1.935,2
Q-00180,REP-03,Silver,3,0.0,0.0,3.0,0.0,0.0,9.981652,0.374566,1.0,2.456081,3.84,2.0,0.0,-1.822755,0.0,0
Q-00181,REP-04,Bronze,4,5.008723,12.59,4.0,4.0,1.0,11.475234,0.436137,0.0,10.008723,17.59,0.0,1.0,4.214727,5.9322,2
Q-00182,REP-01,Bronze,1,0.0,0.0,1.0,0.0,0.0,10.778977,1.0,0.0,0.95,0.95,0.0,0.0,-4.625847,0.95,0
Q-00183,REP-05,Bronze,1,0.0,0.0,1.0,0.0,0.0,6.111467,0.0,0.0,1.85,1.85,2.0,0.0,-1.962778,0.0,0
Q-00184,REP-08,Bronze,1,0.06,0.06,1.0,1.0,1.0,9.169623,0.0,0.0,5.06,5.06,0.0,0.0,-4.628396,0.1118,0
Q-00185,REP-06,Silver,1,0.0,0.0,1.0,0.0,0.0,8.699681,1.0,1.0,9.33,9.33,2.0,0.0,3.208538,0.0,0
Q-00186,REP-08,Gold,5,1.162453,8.12,5.0,2.0,0.145299,10.996601,0.140774,2.0,11.794329,20.12,0.0,1.0,2.105933,2.4462,2
Q-00187,REP-08,Bronze,1,3.45,3.45,1.0,1.0,1.0,11.61278,0.0,0.0,8.45,8.45,0.0,1.0,-1.238396,3.1993,2
Q-00188,REP-01,Gold,2,1.461538,1.8,2.0,1.0,0.811966,10.465985,1.0,2.0,9.669573,11.8,0.0,0.0,4.093726,1.8282,1
Q-00189,REP-04,Bronze,2,6.128182,7.49,2.0,1.0,0.818182,9.893488,0.181818,0.0,10.219091,12.49,0.0,0.0,4.425095,3.6627,2
Q-00190,REP-01,Gold,3,0.0,0.0,3.0,0.0,0.0,8.523374,0.715706,2.0,3.168519,6.38,0.0,0.0,-2.407328,0.0,0
Q-00191,REP-03,Silver,6,0.258539,1.29,6.0,1.0,0.200418,11.18235,0.51357,1.0,8.332944,11.29,2.0,1.0,4.054107,0.7617,0
Q-00192,REP-02,Silver,2,0.0,0.0,2.0,0.0,0.0,10.312978,0.0,1.0,4.933108,5.06,0.0,0.0,-1.256872,0.031,0
Q-00193,REP-06,Bronze,2,0.295337,0.3,2.0,1.0,0.984456,11.254168,0.984456,0.0,5.252124,5.3,2.0,0.0,-0.869337,0.8659,0
Q-00194,REP-07,Gold,3,1.913043,2.68,3.0,1.0,0.713822,10.335952,0.713822,2.0,12.454679,12.68,1.0,0.0,3.308636,1.8112,1
Q-00195,REP-02,Gold,4,0.0,0.0,4.0,0.0,0.0,10.073273,0.0,2.0,2.884152,8.88,0.0,0.0,-3.305828,0.0,0
Q-00196,REP-08,Gold,4,0.0,0.0,4.0,0.0,0.0,10.693103,0.0,2.0,10.607242,11.05,0.0,0.0,0.918846,0.0,0
Q-00197,REP-06,Silver,3,0.0,0.0,3.0,0.0,0.0,9.960624,0.765053,1.0,2.031405,9.16,2.0,0.0,-4.090057,0.0,0
Q-00198,REP-05,Silver,1,0.0,0.0,1.0,0.0,0.0,5.70711,0.0,1.0,0.0,0.0,2.0,0.0,-3.812778,0.0,0
Q-00199,REP-01,Silver,4,0.0,0.0,4.0,0.0,0.0,12.207577,0.029955,1.0,4.575252,7.19,0.0,0.0,-1.000595,1.4656,1
Q-00200,REP-07,Silver,2,0.0,0.0,2.0,0.0,0.0,9.750395,0.0,1.0,7.943007,8.07,1.0,0.0,-1.203036,0.0,0
Q-00201,REP-02,Silver,3,0.0,0.0,3.0,0.0,0.0,11.960179,0.335038,1.0,5.831969,7.15,0.0,0.0,-0.358011,1.2676,1
Q-00202,REP-05,Bronze,4,0.359793,4.02,4.0,2.0,0.145078,10.96649,1.0,0.0,1.085181,9.02,2.0,0.0,-2.727596,1.1769,1
Q-00203,REP-05,Silver,4,0.0,0.0,4.0,0.0,0.0,10.854682,0.625785,1.0,1.868967,4.29,2.0,0.0,-1.943811,0.0,0
Q-00204,REP-02,Gold,1,0.0,0.0,1.0,0.0,0.0,7.678326,0.0,2.0,7.14,7.14,0.0,0.0,0.95002,0.0,0
Q-00205,REP-07,Silver,3,0.0,0.0,3.0,0.0,0.0,8.233769,0.0,1.0,9.060319,9.34,1.0,0.0,-0.085724,0.0,0
Q-00206,REP-06,Bronze,2,0.068085,1.6,2.0,1.0,0.042553,10.717103,0.0,0.0,1.870213,6.6,2.0,0.0,-4.251249,0.0,0
Q-00207,REP-05,Silver,1,0.0,0.0,1.0,0.0,0.0,10.134639,0.0,1.0,4.53,4.53,2.0,0.0,0.717222,0.0,0
Q-00208,REP-06,Gold,2,0.0,0.0,2.0,0.0,0.0,10.134639,0.952381,2.0,5.638095,5.92,2.0,0.0,-0.483366,0.0,0
Q-00209,REP-04,Gold,1,0.0,0.0,1.0,0.0,0.0,9.287394,0.0,2.0,0.32,0.32,0.0,1.0,-5.473996,0.1,0
Q-00210,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,11.184435,0.15,2.0,3.799333,7.2,2.0,0.0,-2.322128,0.0,0
Q-00211,REP-02,Bronze,2,3.824735,4.92,2.0,1.0,0.777385,10.943782,1.0,0.0,8.337208,9.92,0.0,0.0,2.147229,4.7756,2
Q-00212,REP-01,Silver,2,0.0,0.0,2.0,0.0,0.0,10.524091,0.322581,1.0,6.171935,6.33,0.0,1.0,0.596088,0.7174,0
Q-00213,REP-05,Silver,2,0.0,0.0,2.0,0.0,0.0,9.171703,0.0,1.0,2.472973,3.66,2.0,0.0,-1.339805,0.0,0
Q-00214,REP-06,Silver,2,0.0,0.0,2.0,0.0,0.0,10.268165,0.34375,1.0,7.409688,9.51,2.0,0.0,1.288226,0.0,0
Q-00215,REP-05,Bronze,2,0.0,0.0,2.0,0.0,0.0,10.225607,0.521739,0.0,2.042174,4.27,2.0,0.0,-1.770604,0.0,0
Q-00216,REP-05,Bronze,2,0.0,0.0,2.0,0.0,0.0,11.109473,0.658683,0.0,3.137605,3.81,2.0,0.0,-0.675173,0.3189,0
Q-00217,REP-08,Gold,3,0.062609,0.48,3.0,1.0,0.130435,9.937937,0.608696,2.0,7.461739,12.48,0.0,0.0,-2.226657,0.1727,0
Q-00218,REP-02,Bronze,5,3.676734,5.74,5.0,3.0,0.752151,10.918646,0.942114,0.0,8.562985,10.74,0.0,1.0,2.373005,5.0952,2
Q-00219,REP-06,Silver,5,0.025134,0.67,5.0,1.0,0.037513,11.338227,0.178635,1.0,4.061861,10.67,2.0,0.0,-2.0596,0.0623,0
Q-00220,REP-07,Gold,1,0.0,0.0,1.0,0.0,0.0,11.998439,0.0,2.0,7.8,7.8,1.0,0.0,-1.346043,0.6142,0
Q-00221,REP-04,Bronze,4,5.878461,7.69,4.0,3.0,0.992206,11.300116,0.494866,0.0,10.862171,12.69,0.0,1.0,5.068175,6.3089,2
Q-00222,REP-06,Gold,5,0.0,0.0,5.0,0.0,0.0,12.168376,0.024922,2.0,8.164605,11.53,2.0,1.0,2.043144,1.0287,0
Q-00223,REP-02,Silver,4,0.050753,0.06,4.0,1.0,0.845884,10.952577,0.115587,1.0,9.322487,10.06,0.0,1.0,3.132507,0.7973,1
Q-00224,REP-03,Silver,3,0.0,0.0,3.0,0.0,0.0,10.842342,0.273758,1.0,4.187618,4.47,2.0,0.0,-0.091218,0.0,0
Q-00225,REP-01,Silver,4,0.931455,3.41,4.0,1.0,0.273154,11.565859,0.0,1.0,6.716654,13.41,0.0,0.0,1.140807,1.4249,1
Q-00226,REP-08,Bronze,5,8.91683,15.92,5.0,5.0,1.0,10.870015,0.890157,0.0,13.91683,20.92,0.0,0.0,4.228434,9.4784,2
Q-00227,REP-08,Bronze,5,1.928409,8.45,5.0,4.0,0.454545,11.251574,0.374026,0.0,6.753864,13.45,0.0,0.0,-2.934533,3.267,2
Q-00228,REP-03,Silver,5,1.2738,3.98,5.0,1.0,0.32005,11.468043,0.0,1.0,5.188786,13.98,2.0,0.0,0.909949,0.9495,0
Q-00229,REP-01,Bronze,3,2.369298,4.2,3.0,2.0,0.789474,10.152338,0.210526,0.0,6.756667,9.2,0.0,0.0,1.18082,1.7866,1
Q-00230,REP-08,Gold,5,0.0,0.0,5.0,0.0,0.0,11.221249,0.044177,2.0,9.796345,13.95,0.0,0.0,0.107949,0.2068,0
Q-00231,REP-06,Silver,3,0.0,0.0,3.0,0.0,0.0,10.704278,0.978785,1.0,2.856186,3.84,2.0,0.0,-3.265276,0.0895,0
Q-00232,REP-02,Bronze,1,2.06,2.06,1.0,1.0,1.0,10.933125,1.0,0.0,7.06,7.06,0.0,1.0,0.87002,3.4237,2
Q-00233,REP-04,Bronze,2,0.696,0.8,2.0,2.0,1.0,9.711176,1.0,0.0,5.696,5.8,0.0,0.0,-0.097996,1.3601,1
Q-00234,REP-02,Gold,4,0.0,0.0,4.0,0.0,0.0,10.877122,0.538244,2.0,3.4983,6.35,0.0,0.0,-2.69168,0.2973,0
Q-00235,REP-06,Silver,6,0.0,0.0,6.0,0.0,0.0,12.343161,0.324346,1.0,4.770149,7.89,2.0,0.0,-1.351313,1.2699,1
Q-00236,REP-03,Gold,6,0.0,0.0,6.0,0.0,0.0,11.727278,0.895041,2.0,2.48133,7.45,2.0,0.0,-1.797506,0.4848,1
Q-00237,REP-03,Gold,2,0.0,0.0,2.0,0.0,0.0,9.575053,1.0,2.0,1.795,10.77,2.0,0.0,-2.483836,0.0,0
Q-00238,REP-07,Bronze,4,3.207825,5.4,4.0,4.0,1.0,11.676582,0.802343,0.0,8.207825,10.4,1.0,0.0,-0.938218,4.1341,2
Q-00239,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,12.12324,0.54101,2.0,5.678164,6.4,2.0,0.0,-0.443297,0.7917,1
Q-00240,REP-05,Bronze,2,3.542289,3.56,2.0,1.0,0.995025,10.719427,0.0,0.0,8.526766,8.56,2.0,0.0,4.713988,1.6562,1
Q-00241,REP-05,Silver,2,0.0,0.0,2.0,0.0,0.0,10.158169,1.0,1.0,4.228605,4.5,2.0,0.0,0.415827,0.0,0
Q-00242,REP-02,Silver,4,0.037834,0.66,4.0,1.0,0.057325,11.047726,0.100318,1.0,5.28301,10.66,0.0,0.0,-0.90697,0.447,0
Q-00243,REP-01,Silver,5,0.0,0.0,5.0,0.0,0.0,10.793763,0.205276,1.0,6.911985,8.0,0.0,0.0,1.336138,0.2989,1
Q-00244,REP-02,Bronze,2,0.0,0.0,2.0,0.0,0.0,10.004509,0.976271,0.0,4.617322,4.67,0.0,0.0,-1.572658,0.7213,0
Q-00245,REP-03,Bronze,1,6.53,6.53,1.0,1.0,1.0,10.540091,0.0,0.0,11.53,11.53,2.0,0.0,7.251164,3.1759,2
Q-00246,REP-05,Silver,3,3.221918,4.41,3.0,1.0,0.730594,8.097426,0.0,1.0,11.400685,14.41,2.0,0.0,7.587907,1.0457,0
Q-00247,REP-05,Gold,1,0.0,0.0,1.0,0.0,0.0,8.962007,1.0,2.0,3.72,3.72,2.0,0.0,-0.092778,0.0,0
Q-00248,REP-08,Bronze,4,4.81201,10.19,4.0,4.0,1.0,9.387733,0.979899,0.0,9.81201,15.19,0.0,1.0,0.123614,6.2412,2
Q-00249,REP-07,Silver,2,0.127719,0.13,2.0,1.0,0.982456,11.356283,1.0,1.0,10.054035,10.13,1.0,0.0,0.907992,0.8641,1
Q-00250,REP-05,Bronze,4,5.461243,10.8,4.0,3.0,0.64497,10.833701,0.372781,0.0,10.351183,15.8,2.0,1.0,6.538406,3.9614,2
Q-00251,REP-06,Silver,4,0.0,0.0,4.0,0.0,0.0,10.998778,0.909699,1.0,2.466789,7.96,2.0,0.0,-3.654672,0.1787,0
Q-00252,REP-08,Silver,3,0.606048,5.24,3.0,2.0,0.183585,10.049793,0.902808,1.0,9.487559,15.24,0.0,0.0,-0.200837,1.341,1
Q-00253,REP-07,Gold,1,0.0,0.0,1.0,0.0,0.0,8.371242,0.0,2.0,6.83,6.83,1.0,1.0,-2.316043,0.0,0
Q-00254,REP-06,Silver,3,0.236028,1.04,3.0,1.0,0.22695,9.959442,0.241135,1.0,6.419858,11.04,2.0,0.0,0.298397,0.0,0
Q-00255,REP-03,Silver,5,0.37786,0.53,5.0,2.0,0.752571,11.135552,0.831328,1.0,8.688482,10.53,2.0,0.0,4.409646,0.5726,0
Q-00256,REP-05,Silver,2,0.0,0.0,2.0,0.0,0.0,6.734592,0.0,1.0,0.0,0.0,2.0,0.0,-3.812778,0.0,0
Q-00257,REP-07,Silver,3,0.0,0.0,3.0,0.0,0.0,10.839601,0.352941,1.0,7.700588,8.45,1.0,0.0,-1.445455,0.0991,0
Q-00258,REP-02,Silver,2,0.0,0.0,2.0,0.0,0.0,10.734242,0.0,1.0,4.063333,4.11,0.0,0.0,-2.126647,0.1625,0
Q-00259,REP-03,Bronze,5,1.982493,2.38,5.0,2.0,0.886117,11.440258,0.611894,0.0,6.724507,7.38,2.0,0.0,2.445671,2.1548,1
Q-00260,REP-03,Silver,2,0.0,0.0,2.0,0.0,0.0,9.808132,0.990099,1.0,0.0,0.0,2.0,0.0,-4.278836,0.0,0
Q-00261,REP-01,Bronze,3,0.001846,0.67,3.0,1.0,0.002755,9.806481,0.550964,0.0,4.020579,5.67,0.0,0.0,-1.555269,0.5288,0
Q-00262,REP-01,Gold,4,0.0,0.0,4.0,0.0,0.0,10.649251,0.56926,2.0,4.104784,7.09,0.0,0.0,-1.471063,0.2244,0
Q-00263,REP-04,Gold,3,0.0,0.0,3.0,0.0,0.0,10.607723,0.85301,2.0,8.934512,13.88,0.0,1.0,3.140516,0.8162,0
Q-00264,REP-02,Bronze,2,0.0,0.0,2.0,0.0,0.0,9.554001,1.0,0.0,0.393191,1.54,0.0,0.0,-5.796788,0.6675,0
Q-00265,REP-07,Silver,2,0.0,0.0,2.0,0.0,0.0,10.707751,1.0,1.0,1.556174,7.63,1.0,0.0,-7.589868,0.4025,0
Q-00266,REP-02,Silver,4,0.0,0.0,4.0,0.0,0.0,12.076254,0.170794,1.0,2.921213,7.46,0.0,0.0,-3.268767,1.3377,1
Q-00267,REP-07,Bronze,2,3.047414,5.05,2.0,1.0,0.603448,11.150534,0.603448,0.0,7.777759,10.05,1.0,1.0,-1.368284,4.1772,2
Q-00268,REP-03,Silver,2,0.0,0.0,2.0,0.0,0.0,9.31479,1.0,1.0,3.284595,5.64,2.0,0.0,-0.994242,0.0,0
Q-00269,REP-03,Silver,4,1.419055,4.22,4.0,1.0,0.336269,9.838202,0.0,1.0,4.784868,14.22,2.0,0.0,0.506032,0.3963,0
Q-00270,REP-08,Gold,2,0.052909,2.91,2.0,1.0,0.018182,9.528867,0.981818,2.0,6.648545,17.91,0.0,0.0,-3.039851,0.5569,0
Q-00271,REP-05,Silver,3,0.0,0.0,3.0,0.0,0.0,11.659283,0.09848,1.0,2.369724,4.11,2.0,0.0,-1.443054,0.1988,0
Q-00272,REP-04,Gold,2,0.0,0.0,2.0,0.0,0.0,10.395161,0.59633,2.0,2.403119,2.94,0.0,0.0,-3.390877,0.1605,0
Q-00273,REP-08,Silver,3,0.178812,2.58,3.0,1.0,0.069307,10.72439,0.930693,1.0,9.497624,12.58,0.0,1.0,-0.190772,1.4795,1
Q-00274,REP-06,Bronze,5,2.359589,6.76,5.0,3.0,0.734841,11.485565,0.549846,0.0,6.582179,11.76,2.0,1.0,0.460717,3.5265,2
Q-00275,REP-07,Silver,3,0.0,0.0,3.0,0.0,0.0,8.83215,0.131387,1.0,4.85073,6.18,1.0,0.0,-4.295313,0.0,0
Q-00276,REP-05,Bronze,2,0.0,0.0,2.0,0.0,0.0,10.390256,0.983405,0.0,4.104198,4.15,2.0,1.0,0.29142,0.662,0
Q-00277,REP-07,Bronze,1,4.27,4.27,1.0,1.0,1.0,9.680406,1.0,0.0,9.27,9.27,1.0,1.0,0.123957,4.8898,2
Q-00278,REP-07,Gold,4,0.038238,0.49,4.0,2.0,0.669604,11.821887,0.61674,2.0,11.629868,15.49,1.0,1.0,2.483825,1.2593,1
Q-00279,REP-08,Gold,4,0.0,0.0,4.0,0.0,0.0,10.711101,0.929766,2.0,6.852321,11.99,0.0,1.0,-2.836075,0.8951,0
Q-00280,REP-05,Silver,3,0.0,0.0,3.0,0.0,0.0,11.489667,0.204708,1.0,3.432897,4.29,2.0,0.0,-0.379881,0.1068,0
Q-00281,REP-07,Gold,2,0.0,0.0,2.0,0.0,0.0,11.82902,0.0,2.0,10.114527,11.03,1.0,1.0,0.968484,0.8531,1
Q-00282,REP-08,Silver,1,0.0,0.0,1.0,0.0,0.0,10.491302,1.0,1.0,4.57,4.57,0.0,1.0,-5.118396,1.08,1
Q-00283,REP-02,Bronze,1,0.0,0.0,1.0,0.0,0.0,7.496097,0.0,0.0,3.99,3.99,0.0,0.0,-2.19998,0.015,0
Q-00284,REP-02,Bronze,1,0.0,0.0,1.0,0.0,0.0,5.303305,0.0,0.0,0.97,0.97,0.0,0.0,-5.21998,0.0017,0
Q-00285,REP-03,Bronze,1,0.0,0.0,1.0,0.0,0.0,9.200391,1.0,0.0,0.0,0.0,2.0,0.0,-4.278836,0.0325,0
Q-00286,REP-05,Silver,6,0.84892,7.25,6.0,2.0,0.122261,11.273729,0.83201,1.0,4.486011,17.25,2.0,1.0,0.673234,1.8977,2
Q-00287,REP-08,Bronze,4,5.254523,7.41,4.0,4.0,1.0,12.263402,0.243154,0.0,10.254523,12.41,0.0,0.0,0.566127,5.381,2
Q-00288,REP-05,Bronze,4,0.0,0.0,4.0,0.0,0.0,11.956976,0.0,0.0,0.51306,2.17,2.0,0.0,-3.299718,0.6992,0
Q-00289,REP-02,Bronze,3,4.874335,5.4,3.0,3.0,1.0,11.842956,0.0,0.0,9.874335,10.4,0.0,1.0,3.684355,4.2504,2
Q-00290,REP-02,Gold,1,0.0,0.0,1.0,0.0,0.0,8.594339,1.0,2.0,1.52,1.52,0.0,0.0,-4.66998,0.155,0
Q-00291,REP-07,Gold,4,0.001947,2.11,4.0,1.0,0.000923,12.153073,0.03796,2.0,10.452755,17.11,1.0,1.0,1.306712,1.5444,2
Q-00292,REP-02,Bronze,2,6.642466,8.42,2.0,2.0,1.0,9.994288,0.780822,0.0,11.642466,13.42,0.0,0.0,5.452486,7.0893,2
Q-00293,REP-02,Silver,6,1.015461,5.09,6.0,1.0,0.199501,10.599157,0.573566,1.0,6.928878,15.09,0.0,1.0,0.738898,2.2925,2
Q-00294,REP-08,Silver,2,0.0,0.0,2.0,0.0,0.0,9.817439,0.435967,1.0,6.550763,6.59,0.0,1.0,-3.137633,0.6227,0
Q-00295,REP-08,Bronze,2,7.060351,11.32,2.0,2.0,1.0,11.538603,0.701754,0.0,12.060351,16.32,0.0,1.0,2.371955,7.4489,2
Q-00296,REP-05,Silver,4,0.07967,0.13,4.0,1.0,0.612846,11.348652,0.966411,1.0,7.417837,10.13,2.0,0.0,3.60506,0.4998,1
Q-00297,REP-05,Silver,1,0.0,0.0,1.0,0.0,0.0,9.105091,1.0,1.0,0.95,0.95,2.0,0.0,-2.862778,0.0,0
Q-00298,REP-01,Bronze,1,0.0,0.0,1.0,0.0,0.0,10.59666,1.0,0.0,2.97,2.97,0.0,0.0,-2.605847,0.8833,0
Q-00299,REP-05,Bronze,4,4.834441,8.69,4.0,3.0,0.879599,11.915058,0.102341,0.0,9.801933,13.69,2.0,1.0,5.989155,4.512,2
Q-00300,REP-02,Bronze,2,3.036055,3.52,2.0,2.0,1.0,11.881042,0.145329,0.0,8.036055,8.52,0.0,1.0,1.846075,3.408,2
Q-00301,REP-02,Gold,4,0.0,0.0,4.0,0.0,0.0,11.333512,0.720311,2.0,5.691316,6.41,0.0,0.0,-0.498664,0.6526,0
Q-00302,REP-07,Gold,2,0.0,0.0,2.0,0.0,0.0,11.732069,0.216867,2.0,8.907349,9.97,1.0,0.0,-0.238693,0.4168,0
Q-00303,REP-07,Bronze,2,16.725152,18.31,2.0,2.0,1.0,9.200391,0.151515,0.0,21.725152,23.31,1.0,1.0,12.579109,9.854,2
Q-00304,REP-05,Gold,3,0.0,0.0,3.0,0.0,0.0,9.920885,0.4914,2.0,4.003219,8.21,2.0,0.0,0.190441,0.0,0
Q-00305,REP-04,Silver,4,0.0,0.0,4.0,0.0,0.0,12.007628,0.780488,1.0,4.604183,9.28,0.0,0.0,-1.189813,1.5759,1
Q-00306,REP-07,Gold,4,1.615911,3.97,4.0,1.0,0.407031,11.590821,0.855689,2.0,12.354107,15.97,1.0,1.0,3.208064,2.8755,2
Q-00307,REP-02,Bronze,2,3.347059,5.69,2.0,1.0,0.588235,7.333676,0.0,0.0,7.140588,10.69,0.0,0.0,0.950608,2.0444,1
Q-00308,REP-03,Gold,2,0.0,0.0,2.0,0.0,0.0,8.04751,0.864,2.0,0.06048,0.07,2.0,0.0,-4.218356,0.0,0
Q-00309,REP-02,Bronze,2,2.8369,2.85,2.0,2.0,1.0,11.830659,0.0,0.0,7.8369,7.85,0.0,0.0,1.64692,2.65,2
Q-00310,REP-08,Silver,5,2.287204,8.1,5.0,2.0,0.941523,11.842452,0.028051,1.0,11.953696,18.1,0.0,0.0,2.265299,2.8277,2
Q-00311,REP-08,Silver,4,3.806469,6.35,4.0,2.0,0.623766,11.204033,0.623766,1.0,12.031062,16.35,0.0,0.0,2.342666,4.6309,2
Q-00312,REP-02,Bronze,4,0.168652,0.8,4.0,2.0,0.216156,12.026503,0.161556,0.0,3.098226,5.8,0.0,0.0,-3.091754,1.6404,1
Q-00313,REP-05,Silver,2,0.0,0.0,2.0,0.0,0.0,7.850104,0.701754,1.0,2.975439,4.24,2.0,0.0,-0.837339,0.0,0
Q-00314,REP-01,Gold,2,0.0,0.0,2.0,0.0,0.0,6.493754,0.0,2.0,2.179545,2.74,0.0,0.0,-3.396302,0.0,0
Q-00315,REP-04,Silver,3,0.0,0.0,3.0,0.0,0.0,9.869207,0.72445,1.0,4.711757,5.5,0.0,0.0,-1.082239,0.3395,0
Q-00316,REP-03,Silver,4,0.0,0.0,4.0,0.0,0.0,10.005638,0.69526,1.0,3.651016,5.05,2.0,0.0,-0.62782,0.0,0
Q-00317,REP-05,Bronze,1,0.85,0.85,1.0,1.0,1.0,10.085851,0.0,0.0,5.85,5.85,2.0,1.0,2.037222,0.5005,0
Q-00318,REP-04,Silver,1,0.0,0.0,1.0,0.0,0.0,10.422311,0.0,1.0,5.06,5.06,0.0,1.0,-0.733996,0.51,0
Q-00319,REP-08,Silver,5,4.422528,13.83,5.0,2.0,0.419085,12.222443,0.315789,1.0,13.355416,23.83,0.0,0.0,3.667019,6.7409,2
Q-00320,REP-04,Silver,3,0.0,0.0,3.0,0.0,0.0,9.583695,0.963855,1.0,2.330688,6.73,0.0,0.0,-3.463307,0.4312,0
Q-00321,REP-01,Gold,3,0.0,0.0,3.0,0.0,0.0,11.938853,0.898106,2.0,6.06712,6.67,0.0,1.0,0.491272,1.7798,1
Q-00322,REP-07,Bronze,4,1.886017,6.79,4.0,3.0,0.720339,10.474495,0.669492,0.0,6.002288,11.79,1.0,0.0,-3.143755,2.007,2
Q-00323,REP-04,Gold,2,0.0,0.0,2.0,0.0,0.0,11.380548,1.0,2.0,3.621644,7.16,0.0,1.0,-2.172352,1.29,1
Q-00324,REP-07,Silver,3,0.0,0.0,3.0,0.0,0.0,9.845647,0.397351,1.0,8.881523,9.0,1.0,0.0,-0.26452,0.0,0
Q-00325,REP-07,Silver,6,0.461028,9.23,6.0,2.0,0.323888,12.420139,0.326552,1.0,8.711016,19.23,1.0,0.0,-0.435026,3.1229,2
Q-00326,REP-04,Bronze,4,2.538469,5.62,4.0,3.0,0.877551,10.288784,0.785714,0.0,7.271531,10.62,0.0,1.0,1.477535,3.6609,2
Q-00327,REP-06,Gold,2,0.0,0.0,2.0,0.0,0.0,7.131699,0.0,2.0,8.46,9.1,2.0,1.0,2.338538,0.0,0
Q-00328,REP-02,Silver,3,0.0,0.0,3.0,0.0,0.0,11.870607,0.863636,1.0,5.235979,8.54,0.0,1.0,-0.954001,1.8967,1
Q-00329,REP-05,Silver,2,0.0,0.0,2.0,0.0,0.0,10.566201,1.0,1.0,2.088247,2.43,2.0,0.0,-1.72453,0.0533,0
Q-00330,REP-04,Silver,1,0.0,0.0,1.0,0.0,0.0,8.47658,0.0,1.0,3.64,3.64,0.0,0.0,-2.153996,0.0,0
Q-00331,REP-07,Silver,3,0.147022,0.79,3.0,1.0,0.186104,11.990407,0.128412,1.0,7.980565,10.79,1.0,0.0,-1.165478,1.0426,1
Q-00332,REP-06,Silver,6,0.156142,1.17,6.0,1.0,0.133455,11.907437,0.149631,1.0,3.352824,11.17,2.0,0.0,-2.768638,0.693,0
Q-00333,REP-06,Bronze,5,6.16143,10.94,5.0,2.0,0.573472,10.55714,0.671001,0.0,10.645845,15.94,2.0,1.0,4.524384,5.5741,2
Q-00334,REP-04,Gold,1,0.0,0.0,1.0,0.0,0.0,10.268165,0.0,2.0,6.31,6.31,0.0,0.0,0.516004,0.0,0
Q-00335,REP-05,Gold,5,0.0,0.0,5.0,0.0,0.0,11.100451,0.149547,2.0,5.110544,9.72,2.0,1.0,1.297766,0.0439,0
Q-00336,REP-06,Bronze,3,1.034685,1.37,3.0,1.0,0.755245,10.66665,0.244755,0.0,5.268392,6.37,2.0,0.0,-0.85307,0.4774,0
Q-00337,REP-05,Bronze,2,1.047374,1.12,2.0,2.0,1.0,11.584325,0.0,0.0,6.047374,6.12,2.0,0.0,2.234597,0.8581,1
Q-00338,REP-02,Silver,3,0.0,0.0,3.0,0.0,0.0,11.809327,1.0,1.0,8.390037,9.43,0.0,1.0,2.200057,1.9008,2
Q-00339,REP-08,Silver,4,2.27125,4.1,4.0,2.0,0.640625,11.942114,0.632812,1.0,11.688047,14.1,0.0,1.0,1.999651,4.2047,2
Q-00340,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,11.465844,0.0,2.0,4.957107,7.46,2.0,0.0,-1.164355,0.0,0
